date;treatment;plots;species;cover;observer
2017_03;BF;10.7;Bernardia hirsutissima;10;Vagner
2017_03;BF;10.7;Chamaecrista ochrosperma;5;Vagner
2017_03;BF;10.7;Croton gracilescens;10;Vagner
2017_03;BF;10.7;Cuphea hyssopoides;10;Vagner
2017_03;BF;10.7;Heteropterys pannosa;10;Vagner
2017_03;BF;10.8;Aldama grandiflora;10;Vagner
2017_03;BF;10.8;Chamaecrista claussenii;40;Vagner
2017_03;BF;10.8;Croton gracilescens;10;Vagner
2017_03;BF;10.8;Cuphea hyssopoides;10;Vagner
2017_03;BF;10.8;Eriope sp;1;Vagner
2017_03;BF;10.8;Hypenia sp;5;Vagner
2017_03;BF;10.8;Hyptis remota;5;Vagner
2017_03;BF;10.8;Ipomoea fiebrigii;5;Vagner
2017_03;BF;10.8;Ruellia nitens;20;Vagner
2017_03;BF;10.9;Croton gracilescens;10;Vagner
2017_03;BF;10.9;Hyptis remota;5;Vagner
2017_03;BF;10.9;Ruellia nitens;20;Vagner
2017_03;FE;12.1;Croton gracilescens;10;Vagner
2017_03;FE;12.1;Distimake digitatus;20;Vagner
2017_03;FE;12.1;Gymneia chapadensis;5;Vagner
2017_03;FE;12.1;Ichthyothere hirsuta;5;Vagner
2017_03;FE;12.1;Kielmeyera rubriflora;10;Vagner
2017_03;FE;12.1;Medusantha mollissima;10;Vagner
2017_03;FE;12.10;Croton gracilescens;5;Vagner
2017_03;FE;12.10;Gymneia chapadensis;5;Vagner
2017_03;FE;12.10;Justicia lanstyakii;5;Vagner
2017_03;FE;12.10;Pseudotrimezia juncifolia;10;Vagner
2017_03;FE;12.10;Ruellia trachyphylla;10;Vagner
2017_03;FE;12.2;Croton gracilescens;5;Vagner
2017_03;FE;12.2;Medusantha mollissima;10;Vagner
2017_03;FE;12.3;Anemopaegma arvense;20;Vagner
2017_03;FE;12.3;Croton gracilescens;10;Vagner
2017_03;FE;12.3;Gymneia chapadensis;10;Vagner
2017_03;FE;12.3;Justicia lanstyakii;10;Vagner
2017_03;FE;12.3;Kielmeyera rubriflora;20;Vagner
2017_03;FE;12.4;Amasonia hirta;10;Vagner
2017_03;FE;12.4;Croton gracilescens;10;Vagner
2017_03;FE;12.4;Cuphea hyssopoides;5;Vagner
2017_03;FE;12.4;Gymneia chapadensis;10;Vagner
2017_03;FE;12.4;Heteropterys pannosa;10;Vagner
2017_03;FE;12.4;Medusantha mollissima;1;Vagner
2017_03;FE;12.5;Chamaecrista claussenii;10;Vagner
2017_03;FE;12.5;Croton gracilescens;5;Vagner
2017_03;FE;12.5;Manihot kalungae;5;Vagner
2017_03;FE;12.5;Ruellia trachyphylla;20;Vagner
2017_03;FE;12.6;Chamaecrista claussenii;10;Vagner
2017_03;FE;12.6;Croton gracilescens;5;Vagner
2017_03;FE;12.6;Eriope sp;1;Vagner
2017_03;FE;12.6;Kielmeyera rubriflora;10;Vagner
2017_03;FE;12.6;Medusantha mollissima;10;Vagner
2017_03;FE;12.6;Mimosa longipes;40;Vagner
2017_03;FE;12.6;Tibouchina melastomoides;10;Vagner
2017_03;FE;12.7;Anemopaegma arvense;5;Vagner
2017_03;FE;12.7;Croton gracilescens;5;Vagner
2017_03;FE;12.7;Gymneia chapadensis;5;Vagner
2017_03;FE;12.7;Hemipogon acerosus;5;Vagner
2017_03;FE;12.7;Hypenia sp;5;Vagner
2017_03;FE;12.7;Hyptis remota;5;Vagner
2017_03;FE;12.7;Justicia lanstyakii;5;Vagner
2017_03;FE;12.7;Mimosa gracilis;5;Vagner
2017_03;FE;12.7;Chamaecrista isidorea;10;Vagner
2017_03;FE;12.8;Bernardia hirsutissima;10;Vagner
2017_03;FE;12.8;Cipura xanthomelas;10;Vagner
2017_03;FE;12.8;Croton gracilescens;5;Vagner
2017_03;FE;12.8;Galactia sp;5;Vagner
2017_03;FE;12.8;Gymneia chapadensis;10;Vagner
2017_03;FE;12.8;Hyptis remota;10;Vagner
2017_03;FE;12.8;Ichthyothere hirsuta;1;Vagner
2017_03;FE;12.8;Lippia horridula;10;Vagner
2017_03;FE;12.8;Ruellia trachyphylla;20;Vagner
2017_03;FE;12.9;Chamaecrista claussenii;20;Vagner
2017_03;FE;12.9;Croton gracilescens;10;Vagner
2017_03;FE;12.9;Gymneia chapadensis;5;Vagner
2017_03;FE;12.9;Heteropterys pannosa;10;Vagner
2017_03;FE;12.9;Ipomoea paulistana;20;Vagner
2017_03;FE;12.9;Kielmeyera rubriflora;30;Vagner
2017_03;FE;12.9;Manihot kalungae;10;Vagner
2017_03;FE;12.9;Ruellia trachyphylla;10;Vagner
2017_03;FE;13.1;Ayapana amygdalina;5;Vagner
2017_03;FE;13.1;Croton gracilescens;10;Vagner
2017_03;FE;13.1;Eriosema congestum;10;Vagner
2017_03;FE;13.1;Euphorbia potentilloides ;5;Vagner
2017_03;FE;13.1;Gymneia chapadensis;5;Vagner
2017_03;FE;13.1;Ichthyothere hirsuta;5;Vagner
2017_03;FE;13.1;Justicia lanstyakii;5;Vagner
2017_03;FE;13.1;Mimosa gracilis;1;Vagner
2017_03;FE;13.10;Ancistrotropis firmula;30;Vagner
2017_03;FE;13.10;Chamaecrista isidorea;10;Vagner
2017_03;FE;13.10;Cipura xanthomelas;20;Vagner
2017_03;FE;13.10;Croton gracilescens;20;Vagner
2017_03;FE;13.10;Declieuxia lancifolia;1;Vagner
2017_03;FE;13.10;Eriope sp;1;Vagner
2017_03;FE;13.10;Heteropterys pannosa;5;Vagner
2017_03;FE;13.10;Hyptis remota;20;Vagner
2017_03;FE;13.10;Kielmeyera abdita;10;Vagner
2017_03;FE;13.10;Mimosa cavalcantina;10;Vagner
2017_03;FE;13.2;Aldama grandiflora;10;Vagner
2017_03;FE;13.2;Anemopaegma arvense;5;Vagner
2017_03;FE;13.2;Croton gracilescens;1;Vagner
2017_03;FE;13.2;Dalechampia linearis;10;Vagner
2017_03;FE;13.2;Declieuxia lancifolia;1;Vagner
2017_03;FE;13.2;Eriope sp;5;Vagner
2017_03;FE;13.2;Gymneia chapadensis;5;Vagner
2017_03;FE;13.2;Hypenia sp;5;Vagner
2017_03;FE;13.2;Mimosa cavalcantina;10;Vagner
2017_03;FE;13.2;Mimosa gracilis;10;Vagner
2017_03;FE;13.3;Croton gracilescens;20;Vagner
2017_03;FE;13.3;Ctenodon paniculatus;10;Vagner
2017_03;FE;13.3;Eriope sp;10;Vagner
2017_03;FE;13.3;Eriosema congestum;10;Vagner
2017_03;FE;13.3;Euphorbia potentilloides ;10;Vagner
2017_03;FE;13.3;Ichthyothere hirsuta;1;Vagner
2017_03;FE;13.3;Justicia lanstyakii;1;Vagner
2017_03;FE;13.3;Pseudotrimezia juncifolia;5;Vagner
2017_03;FE;13.5;Croton gracilescens;10;Vagner
2017_03;FE;13.5;Eriosema congestum;20;Vagner
2017_03;FE;13.5;Gymneia chapadensis;5;Vagner
2017_03;FE;13.5;Ruellia trachyphylla;5;Vagner
2017_03;FE;13.6;Aldama grandiflora;10;Vagner
2017_03;FE;13.6;Bernardia hirsutissima;5;Vagner
2017_03;FE;13.6;Chamaecrista isidorea;10;Vagner
2017_03;FE;13.6;Croton gracilescens;10;Vagner
2017_03;FE;13.6;Eriope sp;1;Vagner
2017_03;FE;13.6;Euphorbia potentilloides ;10;Vagner
2017_03;FE;13.6;Ipomoea paulistana;10;Vagner
2017_03;FE;13.6;Lippia horridula;5;Vagner
2017_03;FE;13.7;Chamaecrista claussenii;20;Vagner
2017_03;FE;13.7;Croton gracilescens;20;Vagner
2017_03;FE;13.7;Eriope sp;5;Vagner
2017_03;FE;13.7;Euphorbia potentilloides ;10;Vagner
2017_03;FE;13.7;Gymneia chapadensis;10;Vagner
2017_03;FE;13.7;Heteropterys pannosa;5;Vagner
2017_03;FE;13.7;Medusantha mollissima;5;Vagner
2017_03;FE;13.7;Sisyrinchium luzula;5;Vagner
2017_03;FE;13.8;Bernardia hirsutissima;5;Vagner
2017_03;FE;13.8;Chamaecrista claussenii;1;Vagner
2017_03;FE;13.8;Croton gracilescens;10;Vagner
2017_03;FE;13.8;Eriope sp;5;Vagner
2017_03;FE;13.8;Euphorbia potentilloides ;10;Vagner
2017_03;FE;13.8;Galactia sp;10;Vagner
2017_03;FE;13.8;Gymneia chapadensis;5;Vagner
2017_03;FE;13.8;Ipomoea paulistana;5;Vagner
2017_03;FE;13.8;Justicia lanstyakii;10;Vagner
2017_03;FE;13.8;Kielmeyera rubriflora;10;Vagner
2017_03;FE;13.8;Tibouchina melastomoides;5;Vagner
2017_03;FE;13.9;Camarea ericoides;5;Vagner
2017_03;FE;13.9;Eriope sp;5;Vagner
2017_03;FE;13.9;Gymneia chapadensis;5;Vagner
2017_03;FE;13.9;Justicia lanstyakii;20;Vagner
2017_03;FE;13.9;Oxalis pyrenea var. macrochaeta;10;Vagner
2017_03;BF;17.1;Aldama grandiflora;20;Alessandra
2017_03;BF;17.1;Anemopaegma arvense;20;Alessandra
2017_03;BF;17.1;Calliandra dysantha;20;Alessandra
2017_03;BF;17.1;Chamaecrista claussenii;10;Alessandra
2017_03;BF;17.1;Chamaecrista fagonioides;30;Alessandra
2017_03;BF;17.1;Croton gracilescens;20;Alessandra
2017_03;BF;17.1;Gymneia chapadensis;10;Alessandra
2017_03;BF;17.10;Bernardia hirsutissima;10;Alessandra
2017_03;BF;17.10;Calliandra dysantha;5;Alessandra
2017_03;BF;17.10;Chamaecrista claussenii;20;Alessandra
2017_03;BF;17.10;Chamaecrista ochrosperma;20;Alessandra
2017_03;BF;17.10;Croton gracilescens;5;Alessandra
2017_03;BF;17.10;Heteropterys pannosa;10;Alessandra
2017_03;BF;17.10;Mimosa cavalcantina;10;Alessandra
2017_03;BF;17.10;Mimosa gracilis;5;Alessandra
2017_03;BF;17.10;Pseudotrimezia juncifolia;10;Alessandra
2017_03;BF;17.10;Turnera incana;10;Alessandra
2017_03;BF;17.2;Croton gracilescens;10;Alessandra
2017_03;BF;17.2;Euphorbia potentilloides;20;Alessandra
2017_03;BF;17.2;Gymneia chapadensis;5;Alessandra
2017_03;BF;17.2;Ichthyothere hirsuta;10;Alessandra
2017_03;BF;17.2;Kielmeyera rubriflora;5;Alessandra
2017_03;BF;17.3;Calliandra dysantha;5;Vagner
2017_03;BF;17.3;Eriope sp;5;Vagner
2017_03;BF;17.3;Gymneia chapadensis;5;Vagner
2017_03;BF;17.3;Heteropterys pannosa;10;Vagner
2017_03;BF;17.3;Ichthyothere hirsuta;5;Vagner
2017_03;BF;17.3;Justicia lanstyakii;10;Vagner
2017_03;BF;17.3;Mimosa macrocephala;5;Vagner
2017_03;BF;17.3;Sisyrinchium luzula;1;Vagner
2017_03;BF;17.4;Aldama grandiflora;10;Vagner
2017_03;BF;17.4;Calliandra dysantha;10;Vagner
2017_03;BF;17.4;Chamaecrista ochrosperma;10;Vagner
2017_03;BF;17.4;Croton gracilescens;10;Vagner
2017_03;BF;17.4;Eriope sp;1;Vagner
2017_03;BF;17.4;Gymneia chapadensis;10;Vagner
2017_03;BF;17.4;Heteropterys pannosa;5;Vagner
2017_03;BF;17.4;Mimosa macrocephala;5;Vagner
2017_03;BF;17.4;Ruellia nitens;20;Vagner
2017_03;BF;17.5;Calliandra dysantha;10;Vagner
2017_03;BF;17.5;Croton gracilescens;10;Vagner
2017_03;BF;17.5;Cuphea hyssopoides;5;Vagner
2017_03;BF;17.5;Eriope sp;10;Vagner
2017_03;BF;17.5;Gymneia chapadensis;10;Vagner
2017_03;BF;17.5;Turnera incana;5;Vagner
2017_03;BF;17.5;Lippia horridula;10;Vagner
2017_03;BF;17.5;Ruellia trachyphylla;30;Vagner
2017_03;BF;17.6;Aldama grandiflora;10;Alessandra
2017_03;BF;17.6;Chamaecrista ochrosperma;30;Alessandra
2017_03;BF;17.6;Croton gracilescens;10;Alessandra
2017_03;BF;17.6;Ipomoea fiebrigii;10;Alessandra
2017_03;BF;17.7;Aldama grandiflora;30;Alessandra
2017_03;BF;17.7;Calliandra dysantha;10;Alessandra
2017_03;BF;17.7;Croton gracilescens;10;Alessandra
2017_03;BF;17.7;Heteropterys pannosa;10;Alessandra
2017_03;BF;17.7;Hyptis remota;5;Alessandra
2017_03;BF;17.8;Aldama grandiflora;30;Vagner
2017_03;BF;17.8;Calliandra dysantha;10;Vagner
2017_03;BF;17.8;Chamaecrista claussenii;5;Vagner
2017_03;BF;17.8;Croton gracilescens;10;Vagner
2017_03;BF;17.8;Gymneia chapadensis;10;Vagner
2017_03;BF;2.1;Calliandra dysantha;5;Alessandra
2017_03;BF;2.1;Chamaecrista claussenii;40;Alessandra
2017_03;BF;2.1;Croton gracilescens;10;Alessandra
2017_03;BF;2.1;Deianira pallescens;5;Alessandra
2017_03;BF;2.1;Eriope sp;5;Alessandra
2017_03;BF;2.1;Hyptis remota;5;Alessandra
2017_03;BF;2.1;Ichthyothere hirsuta;5;Alessandra
2017_03;BF;2.1;Mimosa cavalcantina;1;Alessandra
2017_03;BF;2.1;Oxalis goyazensis;5;Alessandra
2017_03;BF;2.1;Ruellia trachyphylla;20;Alessandra
2017_03;BF;2.10;Lippia horridula;5;Alessandra
2017_03;BF;2.10;Camarea ericoides;5;Alessandra
2017_03;BF;2.10;Croton gracilescens;10;Alessandra
2017_03;BF;2.10;Deianira pallescens;5;Alessandra
2017_03;BF;2.10;Heteropterys pannosa;10;Alessandra
2017_03;BF;2.10;Hyptis remota;10;Alessandra
2017_03;BF;2.10;Mimosa cavalcantina;10;Alessandra
2017_03;BF;2.10;Mimosa gracilis;5;Alessandra
2017_03;BF;2.10;Tibouchina melastomoides;10;Alessandra
2017_03;BF;2.2;Chamaecrista claussenii;40;Alessandra
2017_03;BF;2.2;Chamaecrista ochrosperma;20;Alessandra
2017_03;BF;2.2;Croton gracilescens;10;Alessandra
2017_03;BF;2.2;Heteropterys pannosa;10;Alessandra
2017_03;BF;2.2;Mimosa gracilis;5;Alessandra
2017_03;BF;2.2;Ruellia trachyphylla;10;Alessandra
2017_03;BF;2.3;Chamaecrista ochrosperma;5;Alessandra
2017_03;BF;2.3;Croton gracilescens;10;Alessandra
2017_03;BF;2.3;Eriope sp;5;Alessandra
2017_03;BF;2.3;Gymneia chapadensis;10;Alessandra
2017_03;BF;2.3;Ichthyothere hirsuta;10;Alessandra
2017_03;BF;2.3;Mimosa cavalcantina;10;Alessandra
2017_03;BF;2.3;Mimosa gracilis;10;Alessandra
2017_03;BF;2.3;Ruellia trachyphylla;20;Alessandra
2017_03;BF;2.4;Anemopaegma arvense;5;Alessandra
2017_03;BF;2.4;Bernardia hirsutissima;5;Alessandra
2017_03;BF;2.4;Croton gracilescens;5;Alessandra
2017_03;BF;2.4;Eriope sp;1;Alessandra
2017_03;BF;2.4;Gymneia chapadensis;5;Alessandra
2017_03;BF;2.4;Hyptis remota;10;Alessandra
2017_03;BF;2.4;Distimake ericoides;1;Alessandra
2017_03;BF;2.5;Chamaecrista claussenii;50;Alessandra
2017_03;BF;2.5;Croton gracilescens;5;Alessandra
2017_03;BF;2.5;Euphorbia potentilloides;20;Alessandra
2017_03;BF;2.5;Heteropterys pannosa;10;Alessandra
2017_03;BF;2.5;Ruellia trachyphylla;40;Alessandra
2017_03;BF;2.5;Sisyrinchium luzula;5;Alessandra
2017_03;BF;2.5;Senega poaya;5;Alessandra
2017_03;BF;2.6;Croton gracilescens;10;Alessandra
2017_03;BF;2.6;Cuphea hyssopoides;5;Alessandra
2017_03;BF;2.6;Deianira pallescens;5;Alessandra
2017_03;BF;2.6;Hyptis remota;1;Alessandra
2017_03;BF;2.6;Justicia lanstyakii;5;Alessandra
2017_03;BF;2.6;Mimosa gracilis;5;Alessandra
2017_03;BF;2.6;Ruellia trachyphylla;10;Alessandra
2017_03;BF;2.7;Chamaecrista claussenii;5;Alessandra
2017_03;BF;2.7;Chamaecrista ochrosperma;10;Alessandra
2017_03;BF;2.7;Croton gracilescens;10;Alessandra
2017_03;BF;2.7;Euphorbia potentilloides;10;Alessandra
2017_03;BF;2.7;Senega poaya;1;Alessandra
2017_03;BF;2.8;Croton gracilescens;10;Alessandra
2017_03;BF;2.8;Eriope sp;1;Alessandra
2017_03;BF;2.8;Mimosa gracilis;20;Alessandra
2017_03;BF;2.8;Ruellia trachyphylla;40;Alessandra
2017_03;BF;2.8;Senega abreui;1;Alessandra
2017_03;BF;2.9;Croton gracilescens;5;Alessandra
2017_03;BF;2.9;Eriope sp;10;Alessandra
2017_03;BF;2.9;Mimosa gracilis;20;Alessandra
2017_03;BF;23.1;Aldama grandiflora;20;Alessandra
2017_03;BF;23.1;Ayapana amygdalina;5;Alessandra
2017_03;BF;23.1;Chamaecrista fagonioides;10;Alessandra
2017_03;BF;23.1;Hyptis remota;5;Alessandra
2017_03;BF;23.1;Ichthyothere hirsuta;5;Alessandra
2017_03;BF;23.1;Justicia lanstyakii;20;Alessandra
2017_03;BF;23.1;Mimosa macrocephala;30;Alessandra
2017_03;BF;23.1;Ruellia trachyphylla;30;Alessandra
2017_03;BF;23.10;Aldama grandiflora;20;Alessandra
2017_03;BF;23.10;Chamaecrista fagonioides;5;Alessandra
2017_03;BF;23.10;Croton gracilescens;10;Alessandra
2017_03;BF;23.10;Eriope sp;10;Alessandra
2017_03;BF;23.10;Gymneia chapadensis;5;Alessandra
2017_03;BF;23.10;Hypenia sp;5;Alessandra
2017_03;BF;23.10;Justicia lanstyakii;5;Alessandra
2017_03;BF;23.2;Calliandra dysantha;10;Alessandra
2017_03;BF;23.2;Croton gracilescens;5;Alessandra
2017_03;BF;23.2;Deianira pallescens;20;Alessandra
2017_03;BF;23.2;Eriope sp;1;Alessandra
2017_03;BF;23.2;Hypenia sp;1;Alessandra
2017_03;BF;23.2;Hyptis remota;5;Alessandra
2017_03;BF;23.2;Tibouchina melastomoides;10;Alessandra
2017_03;BF;23.3;Aldama grandiflora;10;Alessandra
2017_03;BF;23.3;Calliandra dysantha;5;Alessandra
2017_03;BF;23.3;Cipura xanthomelas;5;Alessandra
2017_03;BF;23.3;Croton gracilescens;10;Alessandra
2017_03;BF;23.3;Euphorbia potentilloides;5;Alessandra
2017_03;BF;23.3;Heteropterys pannosa;10;Alessandra
2017_03;BF;23.3;Ichthyothere hirsuta;5;Alessandra
2017_03;BF;23.3;Medusantha mollissima;5;Alessandra
2017_03;BF;23.3;Oxalis goyazensis;20;Alessandra
2017_03;BF;23.4;Aldama grandiflora;10;Alessandra
2017_03;BF;23.4;Bernardia hirsutissima;10;Alessandra
2017_03;BF;23.4;Chamaecrista claussenii;20;Alessandra
2017_03;BF;23.4;Croton gracilescens;10;Alessandra
2017_03;BF;23.4;Euphorbia potentilloides;20;Alessandra
2017_03;BF;23.4;Gymneia chapadensis;5;Alessandra
2017_03;BF;23.4;Hyptis remota;5;Alessandra
2017_03;BF;23.4;Ichthyothere hirsuta;5;Alessandra
2017_03;BF;23.4;Justicia lanstyakii;10;Alessandra
2017_03;BF;23.4;Chrysolaena simplex;10;Alessandra
2017_03;BF;23.4;Tibouchina melastomoides;5;Alessandra
2017_03;BF;23.4;Lippia horridula;5;Alessandra
2017_03;BF;23.5;Croton gracilescens;20;Alessandra
2017_03;BF;23.5;Cuphea hyssopoides;10;Alessandra
2017_03;BF;23.5;Eriope sp;1;Alessandra
2017_03;BF;23.5;Euphorbia potentilloides;1;Alessandra
2017_03;BF;23.5;Hyptis remota;10;Alessandra
2017_03;BF;23.5;Ichthyothere hirsuta;10;Alessandra
2017_03;BF;23.5;Medusantha mollissima;5;Alessandra
2017_03;BF;23.6;Aldama grandiflora;10;Alessandra
2017_03;BF;23.6;Calliandra dysantha;10;Alessandra
2017_03;BF;23.6;Chamaecrista claussenii;20;Alessandra
2017_03;BF;23.6;Croton gracilescens;10;Alessandra
2017_03;BF;23.6;Euphorbia potentilloides;5;Alessandra
2017_03;BF;23.6;Mimosa gracilis;20;Alessandra
2017_03;BF;23.6;Tibouchina melastomoides;5;Alessandra
2017_03;BF;23.7;Calliandra dysantha;30;Alessandra
2017_03;BF;23.7;Croton gracilescens;20;Alessandra
2017_03;BF;23.7;Heteropterys pannosa;5;Alessandra
2017_03;BF;23.7;Ichthyothere hirsuta;5;Alessandra
2017_03;BF;23.7;Mimosa gracilis;20;Alessandra
2017_03;BF;23.7;Oxalis goyazensis;10;Alessandra
2017_03;BF;23.8;Aldama grandiflora;20;Alessandra
2017_03;BF;23.8;Bernardia hirsutissima;10;Alessandra
2017_03;BF;23.8;Calliandra dysantha;5;Alessandra
2017_03;BF;23.8;Chamaecrista claussenii;10;Alessandra
2017_03;BF;23.8;Croton gracilescens;10;Alessandra
2017_03;BF;23.8;Cuphea hyssopoides;5;Alessandra
2017_03;BF;23.8;Heteropterys pannosa;10;Alessandra
2017_03;BF;23.8;Ruellia nitens;20;Alessandra
2017_03;BF;23.9;Bernardia hirsutissima;5;Alessandra
2017_03;BF;23.9;Chamaecrista claussenii;10;Alessandra
2017_03;BF;23.9;Croton gracilescens;10;Alessandra
2017_03;BF;23.9;Deianira pallescens;5;Alessandra
2017_03;BF;23.9;Hyptis remota;10;Alessandra
2017_03;BF;23.9;Mimosa gracilis;10;Alessandra
2017_03;BF;23.9;Ruellia nitens;20;Alessandra
2017_03;FE;6.1;Croton gracilescens;10;Vagner
2017_03;FE;6.1;Eriope sp;1;Vagner
2017_03;FE;6.1;Hemipogon acerosus;5;Vagner
2017_03;FE;6.1;Heteropterys pannosa;10;Vagner
2017_03;FE;6.1;Hypenia sp;10;Vagner
2017_03;FE;6.1;Ruellia trachyphylla;5;Vagner
2017_03;FE;6.10;Chamaecrista ochrosperma;10;Vagner
2017_03;FE;6.10;Croton gracilescens;10;Vagner
2017_03;FE;6.10;Ctenodon paniculatus;5;Vagner
2017_03;FE;6.10;Heteropterys pannosa;10;Vagner
2017_03;FE;6.10;Hyptis remota;10;Vagner
2017_03;FE;6.10;Ruellia trachyphylla;20;Vagner
2017_03;FE;6.10;Tibouchina melastomoides;10;Vagner
2017_03;FE;6.2;Croton gracilescens;5;Vagner
2017_03;FE;6.2;Eriope sp;1;Vagner
2017_03;FE;6.2;Euphorbia potentilloides ;5;Vagner
2017_03;FE;6.2;Gymneia chapadensis;10;Vagner
2017_03;FE;6.2;Prestonia quinquangularis;20;Vagner
2017_03;FE;6.2;Ruellia trachyphylla;10;Vagner
2017_03;FE;6.3;Chamaecrista claussenii;10;Vagner
2017_03;FE;6.3;Croton gracilescens;10;Vagner
2017_03;FE;6.3;Cuphea hyssopoides;10;Vagner
2017_03;FE;6.3;Gymneia chapadensis;5;Vagner
2017_03;FE;6.3;Kielmeyera rubriflora;10;Vagner
2017_03;FE;6.3;Manihot kalungae;1;Vagner
2017_03;FE;6.4;Anemopaegma arvense;5;Vagner
2017_03;FE;6.4;Chamaecrista claussenii;10;Vagner
2017_03;FE;6.4;Croton gracilescens;10;Vagner
2017_03;FE;6.4;Eriope sp;1;Vagner
2017_03;FE;6.4;Gymneia chapadensis;10;Vagner
2017_03;FE;6.4;Heteropterys pannosa;5;Vagner
2017_03;FE;6.4;Medusantha mollissima;10;Vagner
2017_03;FE;6.4;Mimosa gracilis;1;Vagner
2017_03;FE;6.4;Ruellia trachyphylla;10;Vagner
2017_03;FE;6.5;Croton gracilescens;10;Vagner
2017_03;FE;6.5;Eriope sp;1;Vagner
2017_03;FE;6.5;Gymneia chapadensis;5;Vagner
2017_03;FE;6.5;Mimosa gracilis;5;Vagner
2017_03;FE;6.6;Croton gracilescens;1;Vagner
2017_03;FE;6.6;Gymneia chapadensis;10;Vagner
2017_03;FE;6.6;Heteropterys pannosa;20;Vagner
2017_03;FE;6.6;Medusantha mollissima;10;Vagner
2017_03;FE;6.6;Mimosa gracilis;5;Vagner
2017_03;FE;6.7;Croton gracilescens;1;Vagner
2017_03;FE;6.7;Ichthyothere hirsuta;1;Vagner
2017_03;FE;6.7;Mimosa gracilis;1;Vagner
2017_03;FE;6.7;Mimosa longipes;5;Vagner
2017_03;FE;6.8;Calliandra dysantha;10;Vagner
2017_03;FE;6.8;Croton gracilescens;1;Vagner
2017_03;FE;6.8;Gymneia chapadensis;10;Vagner
2017_03;FE;6.8;Medusantha mollissima;5;Vagner
2017_03;FE;6.8;Mimosa gracilis;1;Vagner
2017_03;FE;6.8;Pseudotrimezia juncifolia;5;Vagner
2017_03;FE;6.8;Ruellia trachyphylla;5;Vagner
2017_03;FE;6.9;Croton gracilescens;10;Vagner
2017_03;FE;6.9;Gymneia chapadensis;5;Vagner
2017_03;FE;6.9;Hypenia sp;10;Vagner
2017_03;FE;6.9;Manihot kalungae;5;Vagner
2017_03;FE;6.9;Mimosa gracilis;5;Vagner
2017_03;FE;6.9;Ruellia trachyphylla;20;Vagner
2018_01;BF;10.1;Bernardia hirsutissima;5;Vagner
2018_01;BF;10.1;Croton gracilescens;10;Vagner
2018_01;BF;10.1;Eriope sp;5;Vagner
2018_01;BF;10.1;Hyptis remota;5;Vagner
2018_01;BF;10.1;Ipomoea paulistana;5;Vagner
2018_01;BF;10.1;Medusantha mollissima;5;Vagner
2018_01;BF;10.1;Ruellia trachyphylla;10;Vagner
2018_01;BF;10.1;Pseudotrimezia juncifolia;10;Vagner
2018_01;BF;10.10;Aldama grandiflora;30;Vagner
2018_01;BF;10.10;Chamaecrista claussenii;40;Vagner
2018_01;BF;10.10;Chamaecrista isidorea;20;Vagner
2018_01;BF;10.10;Croton gracilescens;10;Vagner
2018_01;BF;10.10;Hyptis remota;10;Vagner
2018_01;BF;10.10;Senega poaya;10;Vagner
2018_01;BF;10.2;Croton gracilescens;5;Vagner
2018_01;BF;10.2;Eriope sp;10;Vagner
2018_01;BF;10.2;Medusantha mollissima;1;Vagner
2018_01;BF;10.2;Ruellia trachyphylla;20;Vagner
2018_01;BF;10.3;Lippia horridula;5;Vagner
2018_01;BF;10.3;Croton gracilescens;10;Vagner
2018_01;BF;10.3;Euphorbia potentilloides;5;Vagner
2018_01;BF;10.3;Gymneia chapadensis;10;Vagner
2018_01;BF;10.3;Hyptis remota;1;Vagner
2018_01;BF;10.3;Kielmeyera rubriflora;10;Vagner
2018_01;BF;10.3;Mimosa cavalcantina;1;Vagner
2018_01;BF;10.3;Mimosa gracilis;5;Vagner
2018_01;BF;10.3;Senega poaya;5;Vagner
2018_01;BF;10.4;Lippia horridula;5;Vagner
2018_01;BF;10.4;Bernardia hirsutissima;10;Vagner
2018_01;BF;10.4;Chamaecrista claussenii;10;Vagner
2018_01;BF;10.4;Croton gracilescens;10;Vagner
2018_01;BF;10.4;Eriope sp;10;Vagner
2018_01;BF;10.4;Euphorbia potentilloides;10;Vagner
2018_01;BF;10.4;Gymneia chapadensis;10;Vagner
2018_01;BF;10.4;Heteropterys pannosa;20;Vagner
2018_01;BF;10.4;Medusantha mollissima;10;Vagner
2018_01;BF;10.4;Ruellia trachyphylla;30;Vagner
2018_01;BF;10.5;Chamaecrista ochrosperma;30;Vagner
2018_01;BF;10.5;Croton gracilescens;10;Vagner
2018_01;BF;10.5;Cuphea hyssopoides;10;Vagner
2018_01;BF;10.5;Eriope sp;5;Vagner
2018_01;BF;10.6;Bernardia hirsutissima;10;Vagner
2018_01;BF;10.6;Chamaecrista claussenii;40;Vagner
2018_01;BF;10.6;Croton gracilescens;10;Vagner
2018_01;BF;10.6;Cuphea hyssopoides;20;Vagner
2018_01;BF;10.6;Eriope sp;1;Vagner
2018_01;BF;10.6;Gymneia chapadensis;10;Vagner
2018_01;BF;10.6;Hemipogon acerosus;20;Vagner
2018_01;BF;10.6;Medusantha mollissima;10;Vagner
2018_01;BF;10.7;Bernardia hirsutissima;20;Vagner
2018_01;BF;10.7;Croton gracilescens;20;Vagner
2018_01;BF;10.7;Diplusodon paraisoensis;10;Vagner
2018_01;BF;10.7;Eriope sp;5;Vagner
